PRIMARY_KEY,REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20152860128,10/13/2015,456,F,WHITE,SABINE ST / E 5TH ST,YES = 1,CONSENSUAL CONTACT,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116336,10069771,GEORGE,9
20152860186,10/13/2015,354,M,BLACK,N IH 35 SVRD NB / E US 290 HWY SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125432,10090891,IDA,4
20152860611,10/13/2015,1005,M,WHITE,1600 BLOCK E 2ND ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119311,10067622,GEORGE,3
20152860617,10/13/2015,1007,F,WHITE,3600 PRESIDENTIAL BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138768,10047351,HENR,2
20152860795,10/13/2015,1303,M,HISPANIC OR LATINO,1150 SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131270,10074111,CHARLIE,1
20152860851,10/13/2015,1216,M,WHITE,9000 RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119300,10108476,IDA,7
20152860892,10/13/2015,1240,M,BLACK,8200 N CAPITAL OF TEXAS HWY SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104506,10112383,ADAM PD,10
20152860907,10/13/2015,1246,M,BLACK,1900 WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135125,10076597,CHARLIE,1
20152861241,10/13/2015,1558,M,WHITE,2308 CEDRICK CV,NO = 2,,,,,3088026,10036963,FRANK,5
20152861241,10/13/2015,1558,F,WHITE,2308 CEDRICK CV,NO = 2,,,,,3088026,10036963,FRANK,5
20152861865,10/13/2015,2205,M,HISPANIC OR LATINO,W WILLIAM CANNON DR / MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094619,10046598,FRANK,5
20152861909,10/14/2015,504,M,HISPANIC OR LATINO,2600 W ANDERSON LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116483,10103336,BAKER,7
20152861968,10/14/2015,24,M,WHITE,E 4TH ST / SABINE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116240,10069449,GEORGE,9
20152861988,10/14/2015,3,M,HISPANIC OR LATINO,9200 N IH 35 NB,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3130623,10103546,EDWARD,4
20152861989,10/13/2015,2242,M,WHITE,1600 W CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107656,10071942,BAKER,9
20152862008,10/13/2015,2251,M,WHITE,11500 N FM 620 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086306,10138002,ADAM PD,6
20152862041,10/13/2015,2312,F,WHITE,804 JUSTIN LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120995,10095945,IDA,7
20152862042,10/14/2015,4,M,WHITE,700 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100653,10044802,FRANK,2
20152862086,10/13/2015,2346,F,HISPANIC OR LATINO,CANTERBURY ST / CLARA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122097,10065416,CHARLIE,3
20152862094,10/13/2015,2354,F,WHITE,100 W 2ND ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113792,10069488,GEORGE,9
20152870091,10/14/2015,220,M,WHITE,E 7TH ST / TRINITY ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115530,10070760,GEORGE,9
20152870104,10/14/2015,407,M,HISPANIC OR LATINO,2314 QUICKSILVER BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108077,10037370,FRANK,2
20152870124,10/14/2015,200,F,WHITE,E 7TH ST / BRAZOS ST,NO = 2,,,,,3114843,10070961,GEORGE,9
20152870127,10/14/2015,209,M,WHITE,2200 LAKE AUSTIN BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105478,10073998,BAKER,10
20152870139,10/14/2015,525,M,HISPANIC OR LATINO,1200 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109731,10072438,BAKER,9
20152870214,10/14/2015,427,M,WHITE,6100 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110628,10097821,BAKER,10
20152870411,10/14/2015,948,M,WHITE,3600 PRESIDENTIAL BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138768,10047351,APT,2
20152870642,10/14/2015,1120,F,HISPANIC OR LATINO,4600 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104493,10052316,DAVID,3
20152870978,10/14/2015,1516,M,BLACK,1000 BLOCK SAHARA AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100467,10048035,FRANK,2
20152871030,10/14/2015,1606,M,WHITE,300 BLOCK PECAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127805,10101612,EDWARD,4
20152871507,10/14/2015,1944,M,HISPANIC OR LATINO,2100 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119711,10060782,HENR,3
20152871531,10/14/2015,1901,M,WHITE,9200 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127570,10105025,EDWARD,4
20152871780,10/15/2015,1410,M,BLACK,9602 GRAY BLVD,NO = 2,,,,,3122128,10109951,EDWARD,4
20152871893,10/14/2015,2221,M,HISPANIC OR LATINO,E BRAKER LN / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3134296,10110899,EDWARD,1
20152871949,10/15/2015,20,M,HISPANIC OR LATINO,N IH 35 SVRD NB / E 290 SVRD WB TO IH 35 NB RAMP,NO = 2,,,,,3125509,10091284,IDA,4
20152872035,10/14/2015,2353,M,HISPANIC OR LATINO,E 45TH ST / AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122474,10083880,BAKER,9
20152872037,10/15/2015,259,M,HISPANIC OR LATINO,TOWN CREEK DR / E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119282,10061077,HENR,3
20152880027,10/15/2015,255,F,WHITE,12900 POND SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103788,10132182,ADAM PD,6
20152880036,10/15/2015,40,M,ASIAN,9300 BLOCK S MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3074788,10043462,DAVID,8
20152880069,10/15/2015,405,M,HISPANIC OR LATINO,9500 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131538,10105148,GEORGE,4
20152880092,10/15/2015,138,F,WHITE,800 BLOCK W 6TH ST,NO = 2,,,,,3111739,10071612,BAKER,9
20152880107,10/15/2015,537,M,WHITE,5300 BLOCK S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108854,10046556,FRANK,3
20152880122,10/15/2015,205,F,WHITE,404 W CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112604,10069423,GEORGE,9
20152880169,10/15/2015,329,M,HISPANIC OR LATINO,100 W BEN WHITE BLVD EB,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108012,10054189,DAVID,3
20152880666,10/15/2015,1040,M,HISPANIC OR LATINO,4800 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110554,10048702,FRANK,2
20152880768,10/16/2015,1053,M,HISPANIC OR LATINO,8200 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098580,10038717,FRANK,2
20152881043,10/19/2015,2149,M,WHITE,1400 W CESAR CHAVEZ ST,NO = 2,,,,,3108613,10071017,OOC,9
20152881079,10/15/2015,1438,M,HISPANIC OR LATINO,1002 GUNTER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127836,10069045,CHARLIE,3
20152881323,10/15/2015,1701,M,BLACK,500 BLOCK E 7TH ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115952,10070759,GEORGE,9
20152881323,10/15/2015,1701,M,HISPANIC OR LATINO,500 BLOCK E 7TH ST,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115952,10070759,GEORGE,9
20152881388,10/15/2015,1739,M,BLACK,2000 BLOCK W RUNDBERG LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121234,10109193,EDWARD,4
20152881491,10/15/2015,1858,F,BLACK,MANOR RD / CHERRYWOOD RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121867,10076876,CHARLIE,1
20152881627,10/15/2015,2108,M,WHITE,5500 E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117098,10043128,FRANK,2
20152881736,10/15/2015,2059,M,BLACK,3111 S PLEASANT VALLEY RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118276,10053838,CHARLIE,3
20152881779,10/15/2015,2219,M,BLACK,9554 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128334,10106539,EDWARD,4
20152881830,10/15/2015,2150,M,HISPANIC OR LATINO,5300 PALO BLANCO LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113170,10045000,FRANK,2
20152881844,10/15/2015,2157,M,HISPANIC OR LATINO,2100 BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107626,10077486,BAKER,10
20152881881,10/15/2015,2347,M,BLACK,600 W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3109206,10061230,DAVID,9
20152881881,10/15/2015,2347,M,BLACK,600 W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3109206,10061230,DAVID,9
20152881881,10/15/2015,2347,M,BLACK,600 W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3109206,10061230,DAVID,9
20152881881,10/15/2015,2347,F,BLACK,600 W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3109206,10061230,DAVID,9
20152881894,10/15/2015,2220,M,WHITE,E ANDERSON LN SVRD WB / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127351,10096812,EDWARD,4
20152881896,10/15/2015,2220,M,HISPANIC OR LATINO,1000 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127035,10106225,EDWARD,4
20152881952,10/16/2015,10,F,HISPANIC OR LATINO,700 COOPER DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127813,10104843,EDWARD,4
20152881969,10/15/2015,2337,M,HISPANIC OR LATINO,5600 N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109747,10095924,BAKER,10
20152881974,10/15/2015,2305,M,HISPANIC OR LATINO,1900 E SH 71 WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138119,10053267,HENR,2
20152882002,10/15/2015,2320,M,HISPANIC OR LATINO,5000 BLOCK S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103760,10050784,DAVID,3
20152882016,10/15/2015,2330,F,HISPANIC OR LATINO,700 BLOCK PEDERNALES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123583,10068526,CHARLIE,3
20152882036,10/16/2015,116,M,HISPANIC OR LATINO,E OLTORF ST / BURTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117503,10057313,HENR,3
20152882064,10/15/2015,2359,F,WHITE,1700 BLOCK N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111655,10075757,BAKER,9
20152890071,10/16/2015,37,M,HISPANIC OR LATINO,100 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113231,10066668,DAVID,9
20152890077,10/16/2015,314,F,WHITE,W STASSNEY LN / EMERALD FOREST DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100814,10049567,DAVID,2
20152890098,10/16/2015,203,M,WHITE,2800 SALADO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113279,10080051,BAKER,9
20152890127,10/16/2015,258,F,HISPANIC OR LATINO,6100 BLOCK S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107975,10044941,FRANK,2
20152890133,10/16/2015,127,M,ASIAN,100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112578,10068464,HENR,9
20152890144,10/16/2015,649,F,BLACK,600 MIDDLE LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130080,10103681,EDWARD,4
20152890199,10/16/2015,241,M,HISPANIC OR LATINO,8100 BLOCK RESEARCH BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122772,10100997,EDWARD,7
20152890450,10/16/2015,807,M,WHITE,11500 BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3117853,10121232,ADAM PD,7
20152890836,10/16/2015,1541,M,HISPANIC OR LATINO,2200 BLOCK WILLOW CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3118402,10057171,HENR,3
20152890996,10/16/2015,1345,M,WHITE,NORTHGATE BLVD / COLONY CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121590,10107935,EDWARD,4
20152891022,10/16/2015,1450,F,HISPANIC OR LATINO,11907 DOUBLOON CV,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107833,10128344,ADAM PD,10
20152891022,10/16/2015,1450,F,HISPANIC OR LATINO,11907 DOUBLOON CV,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107833,10128344,ADAM PD,10
20152891196,10/16/2015,1552,M,HISPANIC OR LATINO,8800 GEORGIAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127504,10102205,EDWARD,4
20152891315,10/16/2015,1646,M,HISPANIC OR LATINO,9400 BLOCK N LAMAR BLVD,NO = 2,,,,,3128074,10105990,HE,4
20152891421,10/16/2015,1820,M,BLACK,9100 SLAYTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128315,10104188,EDWARD,4
20152891852,10/16/2015,2132,M,BLACK,5300 BLOCK PROCK LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3132742,10071030,CHARLIE,3
20152891950,10/17/2015,101,M,BLACK,E RUNDBERG LN / MIDDLE FISKVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131307,10103665,EDWARD,4
20152891966,10/17/2015,36,M,BLACK,3001 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124788,10051042,HENR,3
20152891967,10/16/2015,2326,M,HISPANIC OR LATINO,8500 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125257,10102147,EDWARD,4
20152891967,10/16/2015,2326,M,WHITE,8500 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125257,10102147,EDWARD,4
20152891967,10/16/2015,2326,M,WHITE,8500 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125257,10102147,EDWARD,4
20152891980,10/16/2015,2321,M,BLACK,9300 E US 290 HWY SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3144372,10093881,CHARLIE,1
20152891983,10/16/2015,2226,F,WHITE,1200 BLOCK W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109731,10072438,OOC,9
20152892060,10/17/2015,125,M,HISPANIC OR LATINO,S US 183 HWY NB / METROPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133602,10050056,HENR,2
20152892125,10/16/2015,2332,F,WHITE,100 BLOCK E RIVERSIDE DR,NO = 2,,,,,3113601,10066259,HENR,9
20152892175,10/17/2015,247,M,HISPANIC OR LATINO,E WILLIAM CANNON DR / STONLEIGH PL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109926,10040954,FRANK,2
20152900020,10/17/2015,10,M,BLACK,E RIVERSIDE DR / CROSSING PL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122622,10057695,HENR,3
20152900083,10/17/2015,128,M,BLACK,6600 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127905,10055069,HENR,3
20152900083,10/17/2015,128,M,WHITE,6600 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127905,10055069,HENR,3
